bundle	deleted	entity_id	revision_id	langcode	delta	field_event_date_value
event	0	12366	165615	und	0	1978-12-07
event	0	12367	12367	und	0	1978-12-29
event	0	12368	12368	und	0	1979-01-13
event	0	12369	158089	und	0	1979-01-24
event	0	12370	12370	und	0	1979-01-30
event	0	12371	12371	und	0	1979-02-05
event	0	12372	158347	und	0	1979-02-06
event	0	12373	12373	und	0	1979-02-12
event	0	12374	12374	und	0	1979-03-06
event	0	12376	159104	und	0	1979-03-18
event	0	12377	12377	und	0	1979-03-22
event	0	12379	12379	und	0	1979-03-29
event	0	12381	12381	und	0	1979-04-11
event	0	12382	12382	und	0	1979-04-19
event	0	12383	12383	und	0	1979-04-20
event	0	12384	12384	und	0	1979-05-01
event	0	12385	12385	und	0	1979-05-08
event	0	12386	157743	und	0	1879-01-10
event	0	12387	12387	und	0	1979-06-04
event	0	12388	167624	und	0	1979-06-06
event	0	12389	12389	und	0	1979-06-12
event	0	12390	12390	und	0	1979-06-18
event	0	12391	12391	und	0	1979-07-19
event	0	12392	12392	und	0	1979-07-29
event	0	12393	12393	und	0	1979-08-30
event	0	12394	12394	und	0	1979-08-31
event	0	12396	12396	und	0	1979-09-13
event	0	12397	155683	und	0	1979-09-23
event	0	12398	12398	und	0	1979-09-30
event	0	12399	156890	und	0	1979-11-07
event	0	12400	12400	und	0	1979-12-05
event	0	12401	157498	und	0	1979-12-24
event	0	12402	12402	und	0	1980-01-25
event	0	12403	158146	und	0	1980-01-27
event	0	12404	12404	und	0	1980-02-12
event	0	12405	12405	und	0	1980-02-19
event	0	12407	12407	und	0	1980-02-27
event	0	12408	12408	und	0	1980-02-28
event	0	12409	12409	und	0	1980-02-28
event	0	12414	12414	und	0	1980-04-04
event	0	12415	12415	und	0	1980-04-12
event	0	12416	12416	und	0	1980-04-17
event	0	12419	12419	und	0	1980-05-02
event	0	12420	12420	und	0	1980-05-06
event	0	12421	160305	und	0	1980-05-20
event	0	12422	12422	und	0	1980-05-23
event	0	12423	12423	und	0	1980-05-28
event	0	12424	12424	und	0	1980-05-29
event	0	12425	12425	und	0	1980-05-31
event	0	12426	12426	und	0	1980-06-01
event	0	12427	12427	und	0	1980-06-04
event	0	12429	12429	und	0	1980-06-12
event	0	12430	12430	und	0	1980-06-23
event	0	12431	12431	und	0	1980-07-24
event	0	12432	12432	und	0	1980-08-15
event	0	12433	12433	und	0	1980-08-22
event	0	12434	12434	und	0	1980-08-25
event	0	12436	12436	und	0	1980-09-11
event	0	12437	12437	und	0	1980-09-19
event	0	12438	12438	und	0	1980-10-31
event	0	12439	12439	und	0	1980-11-12
event	0	12440	164625	und	0	1980-11-13
event	0	12441	12441	und	0	1980-11-26
event	0	12443	12443	und	0	1980-12-08
event	0	12444	12444	und	0	1980-12-29
event	0	12445	12445	und	0	1981-01-22
event	0	12446	158095	und	0	1981-01-25
event	0	12448	12448	und	0	1981-02-08
event	0	12449	12449	und	0	1981-02-20
event	0	12450	12450	und	0	1981-02-23
event	0	12452	12452	und	0	1981-04-16
event	0	12453	12453	und	0	1981-04-29
event	0	12454	12454	und	0	1981-05-30
event	0	12455	12455	und	0	1981-06-05
event	0	12456	12456	und	0	1981-06-15
event	0	12458	12458	und	0	1981-07-21
event	0	12459	161861	und	0	1981-07-31
event	0	12460	12460	und	0	1981-08-08
event	0	12461	12461	und	0	1981-08-12
event	0	12462	12462	und	0	1981-08-18
event	0	12463	164908	und	0	1981-11-19
event	0	12464	12464	und	0	1981-11-25
event	0	12465	12465	und	0	1981-12-02
event	0	12467	12467	und	0	1981-12-04
event	0	12468	156894	und	0	1981-12-10
event	0	12469	12469	und	0	1981-12-29
event	0	12470	12470	und	0	1982-01-13
event	0	12471	158346	und	0	1982-02-05
event	0	12472	158435	und	0	1982-02-11
event	0	12473	12473	und	0	1982-02-12
event	0	12474	158458	und	0	1982-02-13
event	0	12477	12477	und	0	1982-03-14
event	0	12478	12478	und	0	1982-03-20
event	0	12479	12479	und	0	1982-03-28
event	0	12480	12480	und	0	1982-03-29
event	0	12481	12481	und	0	1982-04-18
event	0	12482	12482	und	0	1982-04-21
event	0	12483	12483	und	0	1982-04-30
event	0	12484	12484	und	0	1982-06-08
event	0	12485	12485	und	0	1982-06-10
event	0	12486	12486	und	0	1982-06-14
event	0	12488	12488	und	0	1982-06-25
event	0	12490	12490	und	0	1982-08-02
event	0	12492	12492	und	0	1982-08-08
event	0	12493	12493	und	0	1982-08-11
event	0	12494	172528	und	0	1982-08-17
event	0	12495	12495	und	0	1982-08-21
event	0	12497	12497	und	0	1982-10-28
event	0	12498	12498	und	0	1982-11-06
event	0	12499	169800	und	0	1982-11-23
event	0	12500	12500	und	0	1982-11-25
event	0	12501	12501	und	0	1982-12-02
event	0	12504	12504	und	0	1982-12-13
event	0	12506	12506	und	0	1982-12-19
event	0	12508	12508	und	0	1983-01-12
event	0	12509	12509	und	0	1983-01-26
event	0	12510	12510	und	0	1983-02-07
event	0	12511	12511	und	0	1982-02-17
event	0	12512	12512	und	0	1983-02-21
event	0	12513	12513	und	0	1983-03-25
event	0	12514	12514	und	0	1983-04-13
event	0	12517	12517	und	0	1983-05-20
event	0	12519	160234	und	0	1983-05-21
event	0	12520	12520	und	0	1983-05-23
event	0	12521	12521	und	0	1983-05-30
event	0	12523	12523	und	0	1983-06-16
event	0	12524	12524	und	0	1983-07-13
event	0	12526	12526	und	0	1983-08-06
event	0	12527	162387	und	0	1983-08-20
event	0	12529	163027	und	0	1983-09-17
event	0	12531	12531	und	0	1983-10-05
event	0	12532	12532	und	0	1983-10-14
event	0	12533	12533	und	0	1983-10-29
event	0	12534	12534	und	0	1983-11-22
event	0	12535	165071	und	0	1983-11-24
event	0	12536	12536	und	0	1984-02-13
event	0	12538	12538	und	0	1984-02-20
event	0	12540	12540	und	0	1984-03-14
event	0	12543	12543	und	0	1984-03-31
event	0	12544	12544	und	0	1984-04-02
event	0	12546	12546	und	0	1984-04-24
event	0	12547	159949	und	0	1984-05-05
event	0	12548	12548	und	0	1984-05-10
event	0	12549	167191	und	0	1984-05-11
event	0	12550	12550	und	0	1984-05-18
event	0	12551	12551	und	0	1984-05-28
event	0	12552	12552	und	0	1984-05-29
event	0	12553	12553	und	0	1984-06-15
event	0	12554	12554	und	0	1984-06-28
event	0	12555	12555	und	0	1984-07-12
event	0	12556	12556	und	0	1984-07-13
event	0	12557	12557	und	0	1984-08-22
event	0	12558	12558	und	0	1984-09-03
event	0	12560	181240	und	0	1984-09-04
event	0	12561	12561	und	0	1984-09-05
event	0	12562	12562	und	0	1984-09-10
event	0	12563	12563	und	0	1984-09-13
event	0	12564	12564	und	0	1984-09-15
event	0	12565	12565	und	0	1984-09-28
event	0	12567	12567	und	0	1984-10-23
event	0	12568	12568	und	0	1984-11-05
event	0	12569	12569	und	0	1984-11-05
event	0	12570	12570	und	0	1984-11-26
event	0	12571	12571	und	0	1984-11-27
event	0	12572	157369	und	0	1984-12-07
event	0	12573	12573	und	0	1984-12-10
event	0	12574	12574	und	0	1984-12-12
event	0	12575	12575	und	0	1985-01-02
event	0	12577	12577	und	0	1985-01-14
event	0	12578	170488	und	0	1985-01-31
event	0	12579	12579	und	0	1985-02-03
event	0	12580	12580	und	0	1985-02-21
event	0	12582	12582	und	0	1985-02-28
event	0	12583	12583	und	0	1985-03-27
event	0	12584	12584	und	0	1985-04-13
event	0	12585	12585	und	0	1985-05-05
event	0	12586	12586	und	0	1985-05-07
event	0	12587	12587	und	0	1985-05-16
event	0	12588	12588	und	0	1985-05-21
event	0	12589	12589	und	0	1985-05-28
event	0	12590	12590	und	0	1985-07-07
event	0	12592	12592	und	0	1985-08-01
event	0	12593	12593	und	0	1985-08-03
event	0	12594	12594	und	0	1985-08-07
event	0	12595	12595	und	0	1985-08-10
event	0	12596	12596	und	0	1985-08-13
event	0	12597	12597	und	0	1985-08-14
event	0	12599	12599	und	0	1985-08-19
event	0	12600	12600	und	0	1985-08-25
event	0	12601	12601	und	0	1985-08-26
event	0	12602	168956	und	0	1985-09-06
event	0	12603	12603	und	0	1985-09-09
event	0	12605	12605	und	0	1985-09-19
event	0	12606	12606	und	0	1985-09-19
event	0	12610	12610	und	0	1985-09-24
event	0	12611	12611	und	0	1985-09-25
event	0	12612	12612	und	0	1985-10-01
event	0	12613	12613	und	0	1985-10-09
event	0	12614	12614	und	0	1985-10-11
event	0	12615	12615	und	0	1985-10-16
event	0	12616	12616	und	0	1985-10-18
event	0	12617	12617	und	0	1985-10-24
event	0	12618	12618	und	0	1985-10-27
event	0	12619	12619	und	0	1985-10-28
event	0	12620	12620	und	0	1985-10-31
event	0	12621	12621	und	0	1985-11-04
event	0	12622	12622	und	0	1985-11-08
event	0	12623	164410	und	0	1985-11-10
event	0	12624	12624	und	0	1985-11-12
event	0	12625	12625	und	0	1985-11-24
event	0	12626	12626	und	0	1985-11-27
event	0	12627	12627	und	0	1985-11-28
event	0	12630	12630	und	0	1985-12-09
event	0	12631	12631	und	0	1985-12-15
event	0	12632	157387	und	0	1985-12-23
event	0	12634	12634	und	0	1986-01-01
event	0	12636	157982	und	0	1986-01-20
event	0	12637	12637	und	0	1986-01-29
event	0	12638	170489	und	0	1986-01-31
event	0	12639	12639	und	0	1986-02-07
event	0	12641	12641	und	0	1986-03-08
event	0	12642	12642	und	0	1986-04-05
event	0	12643	12643	und	0	1986-04-11
event	0	12644	12644	und	0	1986-04-14
event	0	12645	12645	und	0	1986-04-17
event	0	12646	12646	und	0	1986-04-19
event	0	12647	12647	und	0	1986-04-25
event	0	12648	12648	und	0	1986-05-19
event	0	12649	12649	und	0	1986-06-14
event	0	12651	12651	und	0	1986-06-28
event	0	12654	12654	und	0	1986-07-23
event	0	12656	12656	und	0	1986-08-03
event	0	12657	12657	und	0	1986-08-27
event	0	12658	12658	und	0	1986-09-07
event	0	12659	12659	und	0	1986-09-08
event	0	12660	12660	und	0	1986-09-09
event	0	12662	12662	und	0	1986-09-18
event	0	12663	12663	und	0	1986-09-22
event	0	12664	12664	und	0	1986-09-27
event	0	12665	12665	und	0	1986-09-30
event	0	12666	12666	und	0	1986-10-01
event	0	12667	12667	und	0	1986-10-15
event	0	12668	12668	und	0	1986-10-19
event	0	12669	12669	und	0	1986-10-21
event	0	12671	12671	und	0	1986-11-06
event	0	12672	12672	und	0	1986-11-07
event	0	12673	173433	und	0	1986-11-21
event	0	12674	12674	und	0	1986-11-24
event	0	12675	169829	und	0	1986-11-27
event	0	12677	12677	und	0	1986-12-01
event	0	12678	12678	und	0	1986-12-03
event	0	12679	12679	und	0	1986-12-11
event	0	12680	12680	und	0	1986-12-11
event	0	12681	12681	und	0	1986-12-15
event	0	12683	12683	und	0	1987-01-03
event	0	12684	12684	und	0	1987-01-18
event	0	12685	157988	und	0	1987-01-20
event	0	12687	158012	und	0	1987-01-21
event	0	12688	12688	und	0	1987-01-28
event	0	12690	158061	und	0	1987-01-30
event	0	12691	12691	und	0	1987-02-10
event	0	12692	12692	und	0	1987-02-15
event	0	12693	158872	und	0	1987-03-02
event	0	12694	12694	und	0	1987-04-08
event	0	12695	12695	und	0	1987-04-24
event	0	12696	12696	und	0	1987-05-07
event	0	12697	160233	und	0	1987-05-20
event	0	12698	12698	und	0	1987-07-06
event	0	12699	12699	und	0	1987-07-09
event	0	12700	12700	und	0	1987-07-12
event	0	12701	12701	und	0	1987-07-22
event	0	12704	12704	und	0	1987-07-30
event	0	12705	12705	und	0	1987-08-09
event	0	12706	12706	und	0	1987-08-23
event	0	12707	12707	und	0	1987-08-28
event	0	12708	12708	und	0	1987-09-17
event	0	12709	12709	und	0	1987-09-24
event	0	12710	12710	und	0	1987-10-01
event	0	12711	12711	und	0	1987-10-07
event	0	12712	12712	und	0	1987-10-12
event	0	12713	12713	und	0	1987-10-13
event	0	12714	12714	und	0	1987-10-19
event	0	12715	156691	und	0	1987-10-25
event	0	12717	173353	und	0	1987-11-05
event	0	12718	12718	und	0	1987-11-28
event	0	12719	12719	und	0	1987-12-01
event	0	12722	157744	und	0	1988-01-10
event	0	12723	12723	und	0	1988-01-12
event	0	12724	157937	und	0	1988-01-17
event	0	12725	12725	und	0	1988-01-17
event	0	12726	12726	und	0	1988-02-03
event	0	12728	158438	und	0	1988-02-10
event	0	12729	12729	und	0	1988-02-11
event	0	12731	12731	und	0	1988-02-22
event	0	12732	12732	und	0	1988-02-24
event	0	12733	12733	und	0	1988-02-29
event	0	12736	12736	und	0	1988-03-22
event	0	12738	12738	und	0	1988-04-04
event	0	12739	159391	und	0	1988-04-07
event	0	12742	12742	und	0	1988-05-03
event	0	12743	12743	und	0	1988-05-09
event	0	12745	12745	und	0	1988-06-05
event	0	12746	12746	und	0	1988-06-11
event	0	12747	12747	und	0	1988-06-27
event	0	12750	12750	und	0	1988-07-02
event	0	12751	12751	und	0	1988-07-05
event	0	12752	12752	und	0	1988-07-07
event	0	12754	12754	und	0	1988-07-09
event	0	12756	12756	und	0	1988-07-12
event	0	12757	12757	und	0	1998-07-12
event	0	12758	12758	und	0	1988-07-15
event	0	12759	12759	und	0	1988-07-20
event	0	12760	161705	und	0	1988-07-19
event	0	12761	12761	und	0	1988-07-29
event	0	12762	12762	und	0	1988-07-30
event	0	12763	12763	und	0	1988-08-05
event	0	12764	12764	und	0	1988-08-07
event	0	12765	12765	und	0	1988-08-14
event	0	12766	12766	und	0	1988-08-18
event	0	12767	12767	und	0	1988-08-27
event	0	12768	12768	und	0	1988-08-29
event	0	12769	12769	und	0	1988-08-30
event	0	12770	12770	und	0	1988-08-31
event	0	12771	12771	und	0	1988-09-12
event	0	12772	12772	und	0	1988-09-13
event	0	12773	12773	und	0	1988-09-14
event	0	12774	12774	und	0	1988-09-19
event	0	12775	163049	und	0	1988-09-21
event	0	12776	12776	und	0	1988-10-16
event	0	12777	12777	und	0	1988-10-19
event	0	12778	12778	und	0	1988-10-25
event	0	12779	12779	und	0	1988-10-26
event	0	12780	12780	und	0	1988-10-26
event	0	12781	12781	und	0	1988-10-27
event	0	12782	12782	und	0	1988-11-07
event	0	12783	12783	und	0	1988-11-10
event	0	12784	12784	und	0	1988-11-18
event	0	12785	12785	und	0	1988-11-18
event	0	12786	12786	und	0	1988-11-20
event	0	12787	173440	und	0	1988-11-23
event	0	12788	165073	und	0	1988-11-26
event	0	12789	12789	und	0	1988-11-28
event	0	12791	157250	und	0	1988-12-01
event	0	12792	12792	und	0	1988-12-03
event	0	12793	12793	und	0	1988-12-07
event	0	12796	12796	und	0	1988-12-20
event	0	12797	12797	und	0	1988-12-20
event	0	12800	12800	und	0	1989-01-18
event	0	12801	12801	und	0	1989-01-19
event	0	12802	12802	und	0	1989-01-23
event	0	12803	158152	und	0	1989-01-28
event	0	12804	158305	und	0	1989-02-02
event	0	12805	12805	und	0	1989-02-08
event	0	12806	12806	und	0	1989-02-12
event	0	12807	12807	und	0	1989-02-16
event	0	12808	12808	und	0	1989-02-19
event	0	12810	12810	und	0	1989-04-14
event	0	12811	12811	und	0	1989-04-17
event	0	12812	12812	und	0	1989-05-01
event	0	12813	167281	und	0	1989-05-13
event	0	12817	12817	und	0	1989-06-29
event	0	12818	172180	und	0	1989-07-05
event	0	12819	12819	und	0	1989-07-08
event	0	12821	12821	und	0	1989-07-16
event	0	12822	12822	und	0	1989-07-23
event	0	12825	12825	und	0	1989-08-31
event	0	12826	12826	und	0	1989-09-06
event	0	12827	12827	und	0	1989-09-12
event	0	12828	155369	und	0	1989-09-12
event	0	12829	12829	und	0	1989-09-20
event	0	12830	169112	und	0	1989-09-21
event	0	12831	12831	und	0	1989-10-01
event	0	12832	12832	und	0	1989-10-03
event	0	12833	12833	und	0	1989-10-04
event	0	12834	12834	und	0	1989-10-10
event	0	12835	12835	und	0	1989-10-15
event	0	12836	156548	und	0	1989-10-17
event	0	12837	163849	und	0	1989-10-26
event	0	12839	12839	und	0	1989-11-07
event	0	12840	12840	und	0	1989-11-08
event	0	12841	12841	und	0	1989-11-10
event	0	12842	12842	und	0	1989-11-16
event	0	12843	157095	und	0	1989-11-21
event	0	12844	12844	und	0	1989-11-22
event	0	12845	12845	und	0	1989-11-24
event	0	12846	12846	und	0	1989-12-13
event	0	12847	12847	und	0	1989-12-19
event	0	12848	12848	und	0	1990-01-09
event	0	12850	12850	und	0	1990-01-16
event	0	12851	12851	und	0	1990-01-19
event	0	12852	12852	und	0	1990-01-20
event	0	12853	158003	und	0	1990-01-21
event	0	12855	158307	und	0	1990-02-02
event	0	12856	170633	und	0	1990-02-07
event	0	12857	12857	und	0	1990-02-09
event	0	12858	158439	und	0	1990-02-10
event	0	12860	12860	und	0	1990-02-13
event	0	12861	12861	und	0	1990-02-13
event	0	12862	158595	und	0	1990-02-19
event	0	12863	12863	und	0	1990-02-25
event	0	12864	12864	und	0	1990-02-27
event	0	12865	12865	und	0	1990-03-04
event	0	12866	12866	und	0	1990-03-05
event	0	12867	12867	und	0	1990-03-07
event	0	12869	12869	und	0	1990-03-09
event	0	12870	12870	und	0	1990-03-12
event	0	12871	12871	und	0	1990-03-12
event	0	12872	12872	und	0	1990-03-21
event	0	12873	12873	und	0	1990-03-25
event	0	12874	12874	und	0	1990-03-26
event	0	12875	159188	und	0	1990-03-26
event	0	12878	12878	und	0	1990-03-29
event	0	12879	159244	und	0	1990-03-30
event	0	12880	166806	und	0	1990-04-01
event	0	12882	171377	und	0	1990-04-05
event	0	12884	159441	und	0	1990-04-14
event	0	12885	12885	und	0	1990-04-16
event	0	12886	12886	und	0	1990-04-25
event	0	12887	12887	und	0	1990-04-28
event	0	12889	12889	und	0	1990-05-06
event	0	12890	12890	und	0	1990-06-02
event	0	12892	12892	und	0	1990-06-07
event	0	12893	12893	und	0	1990-06-09
event	0	12894	12894	und	0	1990-07-12
event	0	12897	12897	und	0	1990-07-25
event	0	12898	12898	und	0	1990-07-29
event	0	12899	12899	und	0	1990-07-31
event	0	12901	12901	und	0	1990-08-06
event	0	12902	12902	und	0	1990-08-06
event	0	12903	12903	und	0	1990-08-08
event	0	12904	12904	und	0	1990-08-12
event	0	12905	12905	und	0	1990-08-15
event	0	12906	12906	und	0	1990-08-16
event	0	12907	12907	und	0	1990-08-24
event	0	12908	12908	und	0	1990-08-26
event	0	12909	12909	und	0	1990-08-27
event	0	12910	12910	und	0	1990-08-31
event	0	12911	12911	und	0	1990-10-19
event	0	12912	12912	und	0	1990-09-01
event	0	12913	12913	und	0	1990-09-04
event	0	12914	12914	und	0	1990-09-08
event	0	12915	12915	und	0	1990-09-11
event	0	12916	12916	und	0	1990-09-11
event	0	12917	12917	und	0	1990-09-13
event	0	12918	12918	und	0	1990-09-14
event	0	12919	12919	und	0	1990-09-15
event	0	12920	12920	und	0	1990-09-20
event	0	12921	12921	und	0	1990-09-24
event	0	12922	12922	und	0	1990-10-02
event	0	12925	12925	und	0	1990-10-15
event	0	12926	12926	und	0	1990-10-18
event	0	12927	12927	und	0	1990-10-18
event	0	12928	12928	und	0	1990-10-22
event	0	12929	163729	und	0	1990-10-23
event	0	12930	12930	und	0	1990-10-27
event	0	12931	12931	und	0	1990-11-02
event	0	12932	12932	und	0	1990-11-07
event	0	12933	12933	und	0	1990-11-13
event	0	12934	169804	und	0	1990-11-22
event	0	12935	12935	und	0	1990-11-27
event	0	12936	12936	und	0	1990-12-06
event	0	12937	12937	und	0	1990-12-13
event	0	12938	12938	und	0	1990-12-14
event	0	12939	12939	und	0	1990-12-16
event	0	12940	165824	und	0	1991-01-08
event	0	12941	157808	und	0	1991-01-13
event	0	12942	12942	und	0	1991-01-26
event	0	12943	158154	und	0	1991-01-28
event	0	12944	12944	und	0	1991-01-28
event	0	12946	158311	und	0	1991-02-01
event	0	12948	12948	und	0	1991-02-10
event	0	12949	12949	und	0	1991-02-19
event	0	12950	12950	und	0	1991-02-23
event	0	12951	12951	und	0	1991-02-25
event	0	12953	159020	und	0	1991-03-13
event	0	12954	12954	und	0	1991-03-22
event	0	12955	12955	und	0	1991-03-24
event	0	12956	12956	und	0	1991-03-31
event	0	12958	12958	und	0	1991-04-16
event	0	12959	12959	und	0	1991-04-30
event	0	12960	12960	und	0	1991-05-03
event	0	12961	167285	und	0	1991-05-13
event	0	12963	12963	und	0	1991-05-18
event	0	12964	12964	und	0	1991-06-05
event	0	12965	12965	und	0	1991-06-10
event	0	12966	12966	und	0	1991-06-17
event	0	12967	12967	und	0	1991-06-17
event	0	12968	12968	und	0	1991-06-19
event	0	12970	12970	und	0	1991-07-10
event	0	12971	12971	und	0	1991-07-10
event	0	12972	12972	und	0	1991-07-19
event	0	12975	12975	und	0	1991-09-04
event	0	12976	12976	und	0	1991-09-04
event	0	12977	168980	und	0	1991-09-08
event	0	12978	12978	und	0	1991-09-14
event	0	12979	155581	und	0	1991-09-16
event	0	12980	12980	und	0	1991-10-02
event	0	12982	12982	und	0	1991-10-07
event	0	12983	12983	und	0	1991-10-12
event	0	12984	12984	und	0	1991-10-12
event	0	12986	12986	und	0	1991-10-16
event	0	12987	12987	und	0	1991-10-17
event	0	12988	12988	und	0	1991-10-22
event	0	12989	12989	und	0	1991-10-26
event	0	12990	12990	und	0	1991-10-30
event	0	12992	12992	und	0	1991-11-06
event	0	12993	12993	und	0	1991-11-06
event	0	12994	12994	und	0	1991-11-08
event	0	12995	12995	und	0	1991-11-10
event	0	12996	12996	und	0	1991-11-14
event	0	12997	169845	und	0	1991-11-29
event	0	12998	12998	und	0	1991-12-06
event	0	12999	165620	und	0	1991-12-08
event	0	13000	13000	und	0	1991-12-08
event	0	13001	13001	und	0	1991-12-18
event	0	13003	13003	und	0	1992-01-08
event	0	13005	13005	und	0	1992-01-22
event	0	13006	13006	und	0	1992-01-27
event	0	13008	13008	und	0	1992-02-03
event	0	13009	13009	und	0	1992-02-14
event	0	13010	13010	und	0	1992-02-16
event	0	13011	13011	und	0	1992-02-17
event	0	13012	13012	und	0	1992-02-20
event	0	13013	13013	und	0	1992-02-24
event	0	13014	13014	und	0	1992-02-24
event	0	13015	13015	und	0	1992-02-28
event	0	13018	13018	und	0	1992-03-20
event	0	13019	13019	und	0	1992-03-23
event	0	13020	13020	und	0	1992-04-07
event	0	13021	13021	und	0	1992-04-15
event	0	13022	13022	und	0	1992-04-27
event	0	13023	13023	und	0	1992-04-29
event	0	13024	13024	und	0	1992-05-14
event	0	13025	13025	und	0	1992-05-16
event	0	13026	13026	und	0	1992-06-11
event	0	13027	13027	und	0	1992-06-17
event	0	13028	13028	und	0	1992-06-21
event	0	13029	13029	und	0	1992-06-29
event	0	13030	172139	und	0	1992-06-30
event	0	13031	13031	und	0	1992-07-03
event	0	13033	13033	und	0	1992-07-07
event	0	13034	13034	und	0	1992-07-11
event	0	13035	13035	und	0	1992-07-13
event	0	13037	13037	und	0	1992-07-20
event	0	13038	13038	und	0	1992-07-21
event	0	13039	13039	und	0	1992-07-23
event	0	13040	13040	und	0	1992-07-27
event	0	13041	180915	und	0	1992-08-02
event	0	13042	13042	und	0	1992-08-07
event	0	13043	13043	und	0	1992-08-17
event	0	13044	13044	und	0	1992-08-23
event	0	13045	162720	und	0	1992-09-07
event	0	13046	13046	und	0	1992-09-10
event	0	13047	181394	und	0	1992-09-18
event	0	13048	169113	und	0	1992-09-21
event	0	13049	163121	und	0	1992-09-23
event	0	13050	13050	und	0	1992-09-27
event	0	13051	13051	und	0	1992-09-28
event	0	13052	13052	und	0	1992-10-01
event	0	13053	13053	und	0	1992-10-06
event	0	13054	13054	und	0	1992-10-10
event	0	13055	13055	und	0	1992-10-16
event	0	13056	13056	und	0	1992-10-19
event	0	13057	13057	und	0	1992-10-27
event	0	13058	13058	und	0	1992-10-29
event	0	13059	13059	und	0	1992-10-30
event	0	13060	13060	und	0	1992-10-31
event	0	13061	13061	und	0	1992-11-09
event	0	13062	13062	und	0	1992-11-10
event	0	13063	13063	und	0	1992-11-12
event	0	13064	13064	und	0	1992-11-16
event	0	13065	13065	und	0	1992-11-18
event	0	13066	13066	und	0	1992-11-20
event	0	13067	13067	und	0	1992-11-25
event	0	13068	13068	und	0	1992-12-19
event	0	13070	165745	und	0	1992-12-25
event	0	13071	13071	und	0	1992-12-29
event	0	13072	13072	und	0	1993-01-03
event	0	13073	13073	und	0	1993-01-09
event	0	13074	157403	und	0	1993-01-10
event	0	13075	13075	und	0	1993-01-14
event	0	13076	13076	und	0	1993-01-16
event	0	13077	13077	und	0	1993-02-06
event	0	13078	13078	und	0	1993-02-17
event	0	13079	13079	und	0	1993-02-19
event	0	13080	13080	und	0	1993-02-20
event	0	13081	13081	und	0	1993-03-05
event	0	13082	13082	und	0	1993-03-07
event	0	13083	13083	und	0	1993-03-19
event	0	13084	13084	und	0	1993-03-20
event	0	13085	13085	und	0	1993-03-24
event	0	13086	13086	und	0	1993-03-31
event	0	13089	13089	und	0	1993-04-12
event	0	13090	13090	und	0	1993-04-23
event	0	13092	13092	und	0	1993-05-07
event	0	13093	160191	und	0	1993-05-15
event	0	13096	176751	und	0	1993-07-25
event	0	13097	13097	und	0	1993-08-01
event	0	13098	13098	und	0	1993-08-16
event	0	13099	168851	und	0	1993-08-23
event	0	13100	13100	und	0	1993-08-24
event	0	13101	13101	und	0	1993-08-25
event	0	13102	13102	und	0	1993-09-03
event	0	13103	13103	und	0	1993-09-13
event	0	13104	13104	und	0	1993-10-04
event	0	13105	13105	und	0	1993-10-08
event	0	13106	13106	und	0	1993-10-08
event	0	13107	163370	und	0	1993-10-11
event	0	13108	13108	und	0	1993-10-15
event	0	13110	13110	und	0	1993-11-09
event	0	13111	13111	und	0	1993-11-11
event	0	13112	156868	und	0	1993-11-17
event	0	13113	157065	und	0	1993-11-18
event	0	13114	13114	und	0	1993-11-20
event	0	13115	13115	und	0	1993-11-30
event	0	13116	13116	und	0	1993-12-08
event	0	13117	13117	und	0	1993-12-15
event	0	13118	13118	und	0	1993-12-17
event	0	13119	13119	und	0	1993-12-17
event	0	13121	165739	und	0	1993-12-22
event	0	13122	13122	und	0	1993-12-27
event	0	13123	13123	und	0	1994-01-03
event	0	13124	13124	und	0	1994-01-09
event	0	13125	13125	und	0	1994-01-16
event	0	13126	13126	und	0	1994-02-01
event	0	13128	13128	und	0	1994-02-06
event	0	13129	158578	und	0	1994-02-14
event	0	13130	170898	und	0	1994-02-21
event	0	13131	158753	und	0	1994-02-25
event	0	13132	13132	und	0	1994-03-01
event	0	13133	13133	und	0	1994-03-01
event	0	13135	13135	und	0	1994-03-02
event	0	13136	13136	und	0	1994-03-08
event	0	13137	13137	und	0	1994-03-10
event	0	13138	13138	und	0	1994-03-12
event	0	13139	13139	und	0	1994-03-13
event	0	13140	13140	und	0	1994-03-15
event	0	13141	13141	und	0	1994-03-18
event	0	13142	13142	und	0	1994-03-23
event	0	13143	13143	und	0	1994-03-25
event	0	13145	13145	und	0	1994-03-25
event	0	13146	13146	und	0	1994-03-27
event	0	13147	13147	und	0	1994-03-28
event	0	13148	13148	und	0	1994-03-31
event	0	13151	13151	und	0	1994-04-14
event	0	13152	159631	und	0	1994-04-18
event	0	13153	13153	und	0	1994-04-19
event	0	13154	13154	und	0	1994-04-20
event	0	13155	13155	und	0	1994-04-26
event	0	13157	167119	und	0	1994-04-27
event	0	13158	13158	und	0	1994-04-28
event	0	13159	13159	und	0	1994-04-29
event	0	13160	13160	und	0	1994-05-10
event	0	13162	13162	und	0	1994-05-19
event	0	13163	13163	und	0	1994-05-23
event	0	13164	13164	und	0	1994-05-24
event	0	13165	13165	und	0	1994-05-25
event	0	13166	13166	und	0	1994-05-25
event	0	13167	167471	und	0	1994-05-26
event	0	13170	13170	und	0	1994-06-30
event	0	13172	13172	und	0	1994-07-20
event	0	13174	13174	und	0	1994-08-18
event	0	13175	13175	und	0	1994-08-20
event	0	13176	13176	und	0	1994-08-21
event	0	13177	13177	und	0	1994-08-29
