87909	Nigeria’s 1986 Nobel laureate, Wole Soyinka, novelist, playwright and poet, is born in Abeokuta, south-western Nigeria.
71225	Nigeria’s deputy head of state, Lieut. Gen. Oladipo Diya, and eleven others are arrested and accused of plotting to overthrow G
89951	Nigeria’s Federal troops have launched a major offensive against multiple targets in Biafra. Despite claims of 2,000 people bei
91652	Nigeria’s first satellite is launched into space from northern Russia.
82325	Nigeria’s former deputy leader, Gen Oladipyo Diya, and five others are sentenced to death by firing squad for plotting to overt
86300	Nigeria’s military dictator, General Ibrahim Babangida, annuls results of presidential elections and halts a return to democrac
88297	Nigeria’s military government orders the immediate release of at least 400 people imprisoned under the late military ruler Gen.
87753	Nigeria’s most prominent political prisoner, Moshood Abiola, dies of an apparent heart attack a few days before he was expected
88472	Nigeria’s new military leader, Gen. Abdulsalam Abubakar, announces plans for elections and a civilian president by May.
85919	Nigeria’s new military leadership releases nine of the country’s most prominent political prisoners, including Gen. Olusegun Ob
85920	Nigeria’s new military leadership releases nine of the country’s most prominent political prisoners, including Gen. Olusegun Ob
69697	Nigeria’s new military ruler, General Sani Abacha, dissolves all democratic institutions.
81995	Nigeria’s ruling generals crushed a six-hour rebellion by junior officers.
73051	Niger’s first democratically elected president, Mahamane Ousmane, is ousted in a coup and army Col Barre Mainassara Ibrahim tak
69343	Niger’s President Seyni Kountche dies in Paris, and is replaced as head of state by army chief Ali Seibou.
74383	Nine army officers in Zaire declare that they will join the rebels under Laurent Kabila who seek to topple Mobuto Sese Seko.
85689	Nine French soldiers and an American aid consultant are killed in bombing attacks in Ivory Coast’s rebel-held north, after the
69198	Nine French soldiers and an American aid consultant are killed in bombing attacks in Ivory Coast’s rebel-held north, after the
73394	Nine Israeli tourists and two Egyptian guards are killed and twenty tourists wounded when masked assailants open fire on a bus
73420	Nine Mau Mau prisoners, serving life sentences, escape from Mageta Island, Lake Victoria.
91390	Nine miners die in an underground fire at the Northam Platinum mine near Thabazimbi,
74773	Nine months after the collapse of Codesa II, twenty-six parties the most representative gathering of South African political gr
73197	Nine of the world’s poorer nations open talks in Lusaka, Zambia, on a joint strategy to break traditional trade links with Sout
73125	Nine people are hurt in an explosion in front of the Cape-Central police offices (previously Caledon Plain).
89557	Nine people are killed and ten wounded in an attack on a Sebokeng hostel.
82563	Nine people are killed at Kinshasa, Zaire (now Democratic Republic of Congo) during a stampede to attend a mass given by Pope J
82092	Nine people are killed in a clash between police and residents after a rent stay-away called by the Alexandra boycott committee
82038	Nine people are killed in a clash between police and residents after a rent stay-away called by the Alexandra boycott committee
92126	Nine people are killed on the N1 between Bloemfontein and Winburg when a lorry runs into the back of a stationary bus.
92127	Nine people are killed on the N1 between Bloemfontein and Winburg when a lorry runs into the back of a stationary bus.
79580	Nine policemen are to be charged with murder after the findings of the Goldstone Commission of Inquiry into the Sebokeng shooti
83575	Nine ships are wrecked in a gale in Table Bay.&nbsp; 208 lives are lost.
85723	Nine staff members of a training company and a pilot are killed when their plane crashes near the N17 freeway minutes after tak
70452	Nine staff members of a training company and a pilot are killed when their plane crashes near the N17 freeway minutes after tak
90650	Nineteen hostel residents die in Sebokeng in an attempted hostel takeover allegedly by IFP vigilantes, while another eleven die
73669	Nineteen miners are killed in a Reef mineshaft accident.
71340	Nineteen people are killed in an attack on an ANC enclave in an IFP stronghold.
73215	Nineteen people die and six are injured in a head on collision on the road between Standerton and Embalenhle, Mpumalanga.
73726	Nineteen political parties have registered for the forthcoming April 1994 general election.
89560	Nineteen residents are killed in an attack from Mandela hostel.
83909	Nineteen South African passport holders are deported from the Democratic Republic of Congo for their alleged involvement in a c
88858	Nineteen youths, under whom four South Africans, are killed in an adventure sport accident near Interlaken, in the Swiss Alps.
79755	Nineteen Zulus are killed during a march at Shell House, ANC head office in Johannesburg.
90420	Ninety people are reported killed or missing when a ferry capsizes on a river in Taraba, Nigeria.
87392	Ninety-four people are killed when a passenger plane crashes on landing in Tidjikja, Mauritania. (Mail &amp; Guardian, 9-15 Jan
87393	Ninety-four people are killed when a passenger plane crashes on landing in Tidjikja, Mauritania. (Mail &amp; Guardian, 9-15 Jan
83176	Ninety-one people are arrested in Egypt as part of a purge of opposition to President Anwar el-Sadat
124642	Nizaam Carr, the South African rugby player is born
86527	Nizizwe Madlala-Routledge,  Deputy Minister of Health of the Republic of South Africa since 29 April 2004 is born.
122988	Njabulo Ndebele was born on this day
74055	Nkomo, accused of plotting a coup, is dismissed in Zimbabwe. Armed resistance in his stronghold of Matabeleland, in the west, i
84915	Nkosinathi S. Shabangu, SOSCO and Senoane Secondary School pupil, is shot dead in Soweto.
70820	Nobel Peace Prize awarded to Bishop Desmond Tutu in Oslo. The ceremony is delayed for twenty minutes because of a bomb threat.
69220	Nobel Peace Prize winner Mother Teresa of Calcutta arrives in South Africa to establish a foundation of her order.
79549	Noby Ngombane, 38, head of the Free State governments policy monitoring and evaluation unit in the premier’s office, is shot de
81533	Nomatyala Hangana, Deputy Minister of Provincial and Local Government of the Republic of South Africa since 29 April 2004, is b
81617	Nomatyala Hangana, Deputy Minister of Provincial and Local Government of the Republic of South Africa since 29 April 2004, is b
79574	Nominations for the elections close with candidates for the 165 seats in the House of Assembly being nominated as follows: Nati
89729	Norbert Sfiso Buthelezi, businessman and CEO of the National Gambling Board of SA since 1999, is born in Nquthu, Natal. He was
82881	Noria Mabasa (also Mabaso), SA artist, is born in Tshigalo, Ramukhumba, Venda.   She moved to White City in Soweto but return
70589	North  Rhodesia’s first African-dominated government is formed under Kenneth Kaunda.
71873	North African nations of Libya and Tunisia announce agreement to merge as a new republic, the Islamic Arab Republic&quot;. The
70964	North Rhodesia’s first African-dominated government is formed under Kenneth Kaunda. Kaunda became president of independent Zamb
88944	North West premier Edna Molewa signs a R100 million land restitution deal, compensating six communities for apartheid-era force
89153	Northern Rhodesia and Southern Rhodesia becomes a part of the Federation of Rhodesia and Nyasaland. 
92803	Northern Rhodesia becomes independent as the Republic of Zambia, with Kenneth Kaunda as first president.   Southern Rhodesia
74689	Norton, the giant US abrasives firm, sells off its South African subsidiary to local interests.
86093	Norway announces its plans to open an embassy in Pretoria later this year.
69489	Nosiviwe Mapisa-Nqakula, Minister of Home Affairs of the Republic of South Africa since 29 April 2004, is born.
89827	Nothembu Grace Millicent, social worker and community leader, dies in Cape Town.
88329	Nothembu Grace Millicent, social worker and community leader, dies in Cape Town.
91213	Nothembu Grace Millicent, social worker and community leader, dies in Cape Town.
87336	Nothembu Grace Millicent, social worker and community leader, is born in Ndabeni, Cape Town.
72763	Notorious pirate Captain William Kidd is reported off Cape Town.
70148	November Ntshingila, SA featherweight, wins the International Boxing Council (IBC) world champion title.
92391	Now in its 24th year, South Africa’s longest-running film festival, the Durban International Film Festival (DIFF), starts today
92392	Now in its 24th year, South Africa’s longest-running film festival, the Durban International Film Festival (DIFF), starts today
13322	NP demands apology from TRC
92832	Nqetho, Qwabe chief, forces the Rev. J.W. Shepstone to abandon the Morley mission station. Nqetho was murdered in December of t
79413	Nqwiliso (also Nowiliso), tribal chief of Western Pondoland and eldest son of Ndamase, signs a treaty with Cape Governor H.G. E
11060	Nqwiliso cedes land to Cape Government
69204	Nqwiliso, tribal chief of Western Pondoland and eldest son of Ndamase, dies.
88341	Nqwiliso, tribal chief of Western Pondoland and eldest son of Ndamase, signs a treaty with H.G. Elliott in which he cedes sover
149088	NRP leader, Vause Raw announces that his party is ready to give the President's Council a chance
70803	Ntopile Kganyago, Deputy Minister of Public Works of the Republic  of South Africa since 10 May 2004, is born.
69162	Ntuzuma Thami Zondi, ANC member, and ANC Civic worker, Mr Nene, are killed in hit squad action in Ntuzuma, Natal. 
69153	Numbers of Cuban soldiers and shipments of Russian military equipment arrive in Luanda, Angola, while SA was clandestinely supp
83529	Nunez Holtzhausen, coloratura and member of the music committee of the FAK, is born.
148922	Nyanga school Principal's office burnt
79747	O. R. Tambo leaves South Africa illegally on the instruction of the ANC to carry on work outside the country.
81746	O.H.M. Chabane, MRC for Public Works, Northern Province Provincial Government and founder member of AZASO, is born. He was arre
84920	OAU summit decision to continue sanctions against SA, and to review them.
71830	Obed Amon Mwanza of Zimbabwe is killed and six members of the ANC injured in a car bomb explosion in Bulawayo.
91466	Odette Boucher disappears after school in Kempton Park. Later evidence points to the fact that she was abducted by paedophile G
81756	Odirile Maponya of Umkhonto weSizwe is killed when a bomb, intended for the Sterland complex, Arcadia, Pretoria, explodes in hi
92949	Offices of Moslem Brotherhood are burnt down by a mob in Cairo, following an assassination attempt on Egyptian leader Colonel G
86228	Offices of the Minister of National (Black) Education, Stoffel van der Merwe, and that of Deputy Constitutional Development Min
90068	Official estimates put the death toll at 503 people killed during the ten previous days of violence.
13197	Official inauguration of the Constitutional Court
73794	Official opening of the Constitutional Court, with Arthur Chaskalson as President.
92232	Officially accepted birthday of Paul Kruger, president of the ZAR.
69947	Officials cancel the Miss World pageant in Nigeria for fear of riots and move it instead to London.  
73054	Old Mutual announces its intention to note shares on the London stock exchange and four stock exchanges in Africa.
87965	Old Mutual is listed as a public company on the Johannesburg Stock Exchange (JSE) and the London Stock Exchange.
91484	Olga Kirsch, SA poet who immigrated to Israel, is born in Koppies, OFS.
149127	Olive Shisana is born 
81853	Oliver John (Jack) Hindon (44), the man after whom the SA Jack Hindon medal for outstanding service is named, is born in Scotla
79527	Oliver Kgadime (Phukubjane) Matsepe, Northern Sotho novelist and poet and twice awarded the S.E. Mqhayi Prize by the Suid-Afrik
91998	Oliver Kgadime (Phukubjane) Matsepe, Northern Sotho novelist and poet and twice awarded the S.E. Mqhayi Prize by the Suid-Afrik
124640	Oliver Kraas, the South African cross country skier is born
92943	Oliver Reginald Tambo, president of South Africa’s African National Congress, is born in a rural Mbizana, in eastern Mpondoland
91641	Oliver Tambo, president of the ANC, denies that it is in contact with the South African government.
70946	Oliver Tambo, President of the ANC, returns to South Africa after having fled the country thirty years ago.
69097	Oliver Tambo, who arrived in Moscow at head of a delegation of ANC, meets Michael Gorbachev, General Secretary of the CPSU Cent
12741	Olivia Forsyth takes refuge in British embassy in Luanda
82855	Ollie le Roux, SA rugby player, is born.
92786	Olof Bergh, Swedish explorer at the Cape, returns to the Cape from his second journey of exploration, ordered by Governor Simon
82156	Olof Martin(i) Bergh, secretary of the Political Council and acting fiscal and auctioneer, is born in Cape Town.
82181	Olof Martin(i) Bergh, secretary of the Political Council and acting fiscal and auctioneer, is born in Cape Town.
69876	Olof Martini Bergh (63), secretary of the Political Council and acting fiscal and auctioneer, dies in Cape Town.
83940	Olusegun Obasanjo becomes Nigeria’s first civilian president in fifteen years, ending a string of disastrous military regimes.
91415	Omar Aboobaker Latiff, lecturer, chair of Umgeni Water, Pietermaritzburg and member of several boards and associations, is born
86447	Omar Badsha, SA photographer, trade unionist and political activist, is born in Durban. He is currently head of the Non Governm
11664	Omar Badsha, South African photographer, is born
83445	On a meeting, twelve days after the first one on which was decided to establish a Dutch newspaper, the name De Burger is decide
83673	On behalf of the British government Sir Arthur Havelock, the Natal governor, annexes Zululand.   The date is respectively giv
70881	On his last voyage of discovery in the Resolution and the Discovery, Capt. James Cook finds a group of islands, which he named
76789	On his return from Paris, General Hendrik van den Bergh has his own passport impounded on orders from the minister of the inter
71774	On its 80th birthday the ANC declares that an interim government of national unity must be set in place and a general election
74589	On order of the Batavian Republic General Jacob Uitenhage de Mist installs  J.W. Janssens as new governor of the Cape of Good
82503	On proposal of Sir Pierre van Ryneveld a special service battalion is instituted in Pretoria to provide work for young men afte
69156	On the 20th anniversary of the General Assembly resolution on sanctions against South Africa, the United Nations presents award
71766	On the 70th anniversary of the formation of the ANC, MK attacks Koeberg nuclear power plant in Cape Town.
72691	On the afternoon of 17 January 1879 the Zulu king Cetshwayo (Cetewayo) addresses 20 000 of his warriors at the great military k
85965	On the anniversary of the Soweto uprising, police bar forty-seven local and overseas journalists from entering Soweto and tear
91022	On the eve of the election in South West Africa (Namibia), the Swapo leader Sam Nujoma arrives in Windhoek, after nearly thirty
91023	On the eve of the election in South West Africa (Namibia), the Swapo leader Sam Nujoma arrives in Windhoek, after nearly thirty
90930	On the eve of the first anniversary of the death of Steve Biko, police arrest sixteen people including his brother, his sister
92226	On the fourth anniversary of the Partnership Against AIDS, a campaign initiated by the Cabinet, an appeal is made to all to bui
91654	On the last day of the Athens Paralympic Games, Malcolm Pringle follows up his 800m golden world record with a silver medal in
81473	On the morning of Saturday 10 April 1993  is gunned down as he steps out of his car in the driveway of his Boksburg home.
91657	On the same day that Safety and Security Minister Charles Nqakula says South Africa is enjoying better safety than in the past
92969	On the same day the Patriotic Front tables its demand for i.a. an interim government, the minister of constitutional developmen
85757	On the thirteenth day of the continuing public servants strike tens of thousands of other workers join the strike for the day a
79687	On this date all Africans become citizens of their ethnic ‘homelands’. However, they will not become foreigners in the Republic
68923	On this day there are 178 restricted people in SA.
93097	On this day there are 178 restricted people in SA.
91408	On this day, the first and the last African ever to be elected to serve as a member of the Provincial Council wins the contest
91409	On this day, the first and the last African ever to be elected to serve as a member of the Provincial Council wins the contest
92224	On this night, there are 40,58 million people in SA, according to Census ‘96. Of these, 76,7% classified themselves as African,
87889	One hundred and twelve Peace Corps workers are detained and then expelled from Uganda by President Idi Amin Dada.
148921	One hundred and twenty three people banned following June 16 Student Protest
92098	One of the biggest faction fights ever recorded on the Witwatersrand, starts as a canteen brawl.  Zulus, Shangaan, Chopis and
69339	One party state is declared in Kenya.
89215	One person is killed in a bomb explosion at the home of Chris Hani.
89216	One person is killed in a bomb explosion at the home of Chris Hani.
81127	One week after the death of Ahmed Sékou Touré in Guinea, Colonel Lansana Konte is declared president. Tour&eacute
69334	One-day general strike takes place in Port Elizabeth to protest police attacks in Kimberley and East London which resulted in t
149016	One-fifth of SA's military infected with HIV virus, so HIV positive people are no longer accepted into their ranks
82604	Onkgopotse Abram Tiro is expelled from University of the North (Turfloop). Student protests follow his expulsion.
73249	Onkgopotse Abram Tiro, a leader of the South African Students’ Organisation, is killed by a parcel bomb near Gaborone, Botswana
82788	Only a few hours before the expiry of the deadline for the production of the final document, and after a period of intense nego
87885	Only eleven days after achieving independence as the Republic of Congo, its richest province, Katanga, declares itself independ
81459	Only three days after his arrival at the Cape, Jan van Riebeeck starts building on the fort.
79524	Ons Klyntji, the first journal in Afrikaans, is published.
87764	Opening of Delagoa Bay Railway.    According to SESA, the regular railway service between Pretoria and Lourenço Marques stared
92239	Opening of SA War Memorial at Delville Wood.
81071	Opening of the first session of the Cape Legislative Council.
72995	Opening parliament, President Botha announces that government intends giving Blacks such as those living outside their designat
73291	Opening Parliament, State President Vorster promises South Africa a new deal, new economic and financial measures and a new con
82853	Opening the first Legislative session of the Transkei-Legislative Assembly, President Swart says that the Transkei now has an a
73358	Operation PROTECTO (3 February 1994 – December 1994) of the South African National Defence Force (SANDF) to restore peace on
69068	Opposition parties in Guinea-Conakry announce they will boycott presidential elections scheduled for December 21.
91684	Opposition politician Etienne Tshisekedi returns to the Democratic Republic of Congo after two years of self-imposed exile.
90894	Oregon State legislature rescinded 1987 legislation banning investment of State funds in companies doing business with SA.
71060	Orlando Pirates becomes the first Southern African soccer team to win the African League of Champions, beating Ivory Coast’s AS
124144	Orlando Pirates captain and goalkeeper, Senzo Meyiwa dies
73764	Osama bin Laden, the Saudi millionaire suspected of being behind the bombings of US embassies in Kenya and Tanzania, is reporte
71391	Oscar Dumisani Dhlomo, politician and businessman, is born in Umbumbulu, Natal.
70192	Otto Krause (69), political analyst and journalist, dies of lung cancer in the Milpark Clinic in Johannesburg.
73780	Ouneas (Pakes) Dikgetsi, MEC for Housing and Local Government, Northern Cape Provincial Government and founder member of the Un
73592	Oupa Gqozo, head of the Ciskei, claims to have put down the second coup attempt in the space of two weeks, with the assistance
12947	Oupa Gqozo, military leader of the Ciskei, quells a second coup attempt
69937	Ousted Haitian President Jean-Bertrand Aristide meets with a group of Haitian legislators to negotiate an end to Haiti’s consti
82003	Outgoing North West premier Popo Molefe is quitting formal politics to give more attention to his &quot;personal health and fam
76210	Outspoken Kenyan independence hero Bildad Kaggia (82), a friend and later rival of the country’s founding president Jomo Kenyat
89732	Over 200 students at the University of Cape Town embark on a “sit in” to protest against government intervention that forced th
69226	Over 2000 Umkhonto we Sizwe soldiers of the ANC’s armed wing are dismissed from the SANDF for failing to report for duty.
12111	Over 400 Kikuyu suspected to be part of the Mau Mau movement are arrested in Kenya
89600	Over 5,000 soldiers supported by tanks, armoured cars and air force units begin manoeuvres in an exercise code named Operation
69834	Over 60 people are killed by RENAMO in Mozambique
69467	Over 600 people killed in Liberia in an unsuccessful military coup against President Samuel Doe, led by former Brigadier-Genera
82660	Over 7,000 people attend a rally in Pretoria to mark the foundation on 4 May 1984 of the Afrikaner Volkswag (People’s Guard), a
76278	Over fifty squatters begin a hunger strike in St. George’s Cathedral, Cape Town, protesting against evictions from Nyanga squat
74573	Over fifty squatters begin a hunger strike in St. George’s Cathedral, Cape Town, protesting against evictions from Nyanga squat
84948	Over four thousand French troops are to be withdrawn from Madagascar at the request of Gabriel Ramanantsoa, the head of the rec
85658	Overwhelmed by rising waters on the Niger River, officials open the floodgates of two major dams, submerging 400 villages and l
92090	Overwhelmed by rising waters on the Niger River, officials open the floodgates of two major dams, submerging 400 villages and l
90994	Owen Horwood (81), former SA minister of finance, dies in Stellenbosch.
69613	Owing to a national oil shortage, speed limits of 50 km per hour in built-up areas and 80 km per hour on other roads are declar
68998	P. Diddy charters two jets to fly 300 guests from New York to Marrakech (Marrakesh) to celebrate his 33rd birthday party in Mor
69368	P. K. van der Bijl, Rhodesian parliamentarian and minister, is born.
70916	P.J Meintjes writes to President Kruger pointing out that the property of the ‘Randjeslaagte Syndicate’ contains payable gold d
88667	P.J. Powers, SA pop singer, is born.
76816	P.J. van der Merwe, writer of the book “Ons halfeeu in Angola 1880-1928” is born on the farm Die Hoek near Humpata, Angola. (St
68940	P.W. Botha (90), former state president of South Africa who took the first steps to change some apartheid measures, dies at his
93114	P.W. Botha (90), former state president of South Africa who took the first steps to change some apartheid measures, dies at his
81223	P.W. Botha announces that he will resign after the forthcoming election in South Africa.
85742	P.W. Botha announces that South Africa is establishing a new submarine base at Simonstown at a cost of $7.7m.
148946	P.W. Botha becomes SA's first Executive President
90475	P.W. Botha becomes the first South African Prime Minister to visit Soweto. His visit includes talks with the Soweto Community C
83139	P.W. Botha is re-elected as National Party leader.
90691	P.W. Botha is unanimously elected to the post of Executive President by an Electoral College.  
12442	P.W. Botha proposes a 'Constellation of States'
82745	P.W. Botha resigns from the National Party in protest against President F.W. de Klerk’s reform proposals.
72836	P.W. Botha, former South African State President, appears in court for refusing to testify at the TRC
71864	P.W. Botha, former state president, is born on the farm ‘Telegraaf’ in Paul Roux district, OFS.
76753	P.W. Botha, later state president of SA, marries Elize Rossouw in Swellendam.
82655	P.W. Botha, the Minister of Defence, announces that an air-to-air projectile has been perfected by South Africa.
76723	P.W. Botha, the Minister of Defence, reports to the Senate on the progress of the Arms Industry and defines the main aims of So
82630	PAC Central Committee announces in Dar es Salaam that its chairman, Potlako Leballo, is to retire due to health reasons.
148933	PAC leader, David Sibeko shot dead in Dar-es-Salaam
72434	Paedophile Gert van Rooyen and his mistress, Joey Haarhoff, commit suicide in Pretoria while being pursued by the police.
91094	Pakistan hands over to Kenya a suspect, who reportedly, confessed to involvement in the bombing of the US Embassy in Nairobi ei
89792	Pakistan hands over to Kenya a suspect, who reportedly, confessed to involvement in the bombing of the US Embassy in Nairobi ei
88357	Palaeontologist Mary Leakey discovers one of the oldest hominid skulls in the Olduvai Gorge, northern Tanzania. At first she fo
81445	Palestine Liberation Organisation (PLO) leader Yasser Arafat survives a plane crash in the Sahara desert during a sand storm. T
89566	Palestinian leader Yasser Arafat arrives in Cape Town on his first state visit to SA.
69685	Palestinian students storm the Egyptian embassy in Athens, and an embassy in Beirut comes under rocket attack as protests sprea
74603	Palestinian terrorists invade diplomatic reception in Khartoum, Sudan, and capture five diplomats.
83538	Pallo Jordan, Minister of Arts and Culture of the Republic of South Africa since 29 April 2004, is born in Kroonstad, OFS.
82298	Pandemonium breaks loose when Sepp Blatter, the chairperson of Fifa, the soccer world governing body, and his entourage enters
69872	Pandemonium breaks out inside the Big Top Arena at Carnival City when angry boxing fans protest the dubious verdict, which favo
85054	Pansu Smith, Sipho Dlamini and Busi Majola, all ANC members, are found shot dead near Mbabane, Swaziland.
73438	Paramount chief in KwaNdebele, Chief David Mabhoko, is restricted to his kraal shortly before he was due to address thousands o
70241	Paramount Chief of the Zulus, Cyprian Bhepezulu, and twelve Kraals occupied by his followers, are attacked by hostile Blacks fo
76233	Paramount Chief Stella Sigcau of Transkei tells the Assembly that legislation is to be introduced making it a capital offence t
69264	Parliament adopts Restitution of Land Act by 212 to 26, with IFP and Freedom Front opposing it. South Africans forcibly removed
83335	Parliament approves legislation to set up a Truth and Reconciliation Commission.
69545	Parliament approves the controversial Civil Unions Bill, which provides for same-sex marriage, making South Africa the first Af
90072	Parliament elects Negaso Gidada as president of the newly-named Federal Democratic Republic of Ethiopia. 
86080	Parliament ends its session after 103 days and the passing of 100 bills.
79516	Parliament establishes the Human Rights Commission to promote and protect human rights. It is empowered to investigate violatio
90778	Parliament has been defrauded of about R17m by some MPs in the alleged voucher scam, according to SAA’s latest report.
86009	Parliament meets in an Extraordinary Session at the request of the leader of the Opposition, Colin Eglin. The resignation of th
85645	Parliament meets in special session to elect the National Party candidate, Alwyn Schlebusch, as the nation’s first Vice-Preside
92077	Parliament meets in special session to elect the National Party candidate, Alwyn Schlebusch, as the nation’s first Vice-Preside
83601	Parliamentary Internal Security Commission Act No 67 commences.
89507	Part of a prefabricated building of the Peninsula College for Advanced Technical Education is gutted and three explosives are f
73670	Part of District Six is proclaimed as a White group area.  New Coloured residential areas will be established on the Cape Flat
71223	Participants in CODESA decide to set up five working groups, which are to report to a second CODESA plenary session before the
82209	Parties table more than 300 amendments to the constitutional legislation. The National Party (NP) fight for the insertion of a
82218	Parties table more than 300 amendments to the constitutional legislation. The National Party (NP) fight for the insertion of a
92225	Partnership Against AIDS third anniversary is celebrated by communities at New Brighton, Port Elizabeth.
69948	Parts of western Johannesburg are plunged into darkness when an electrical sub-station in Hursthill near the Helen Joseph Hospi
73509	Passive Resister reports that 1 586 Resisters, including 259 women, have been sentenced.
87773	Passive Resister reports that hundreds of (Passive) Resisters have appeared before court some on as many as five different char
88276	Passive Resister reports that Moulvi Saloojee, one of the most respected Muslim priests and an active member of the Working Com
89289	Passive Resister reports that over 300 Passive Resisters were serving sentences ranging from twenty days to six months.
82622	Passive Resister reports that the number of Resisters has reached 1 698.
69964	Passports have been withdrawn from three White staff members of the joint Institute of Race Relations.
84833	Pasteur Bizimungu, Rwanda’s post-genocide president, is sentenced to fifteen years in jail for embezzlement and inciting violen
74095	Pat Symcox and Mark Boucher set a new world record partnership of 195 runs in the 9th wicket in the test against Pakistan.
87412	Patrice Emery Lumumba, premier of the Congo (1960-1961), is born in Katoko-Kombe (Kasai).
70288	Patrice Lumumba is caught in the Congo.
88230	Patrice Lumumba of the Congo breaks off diplomatic relations with Belgium and calls on the United Nations and Soviet Union for
88231	Patrice Lumumba of the Congo breaks off diplomatic relations with Belgium and calls on the United Nations and Soviet Union for
68971	Patrice Lumumba, Congolese nationalist, is arrested following two nights of unrest.
72703	Patrice Lumumba, first and only elected Prime Minister of Congo, is murdered. The killing of Lumumba remained a secret for year
73745	Patrice Lumumba, former Prime Minister of the Democratic Republic of Congo, is shot trying to escape from prison.
74050	Patricia de Lille, former member of the PAC and current leader of the Independent Democrats, is born in Beaufort West.
73278	Patricia Nora Zenani Fakude-Nkuna, managing director of Bohlabela Wheels and member of the Rural Women’s Initiative (1994-1999)
72943	Patrick Dakuse (36) is shot dead by police after he allegedly tried to prime a hand grenade from an arms cache that he had take
83210	Patrick Laurence, journalist from the Star, was charged with contravening the Suppression of Communism Act by publishing a stat
84955	Patrick Makau, ANC/MK, and his child (9) are killed in a bomb attack on two houses in Manzini, Swaziland.
73171	Patrick McCall, member of Stander’s bank robber gang, is killed by police in Stander’s hideout in Houghton, Johannesburg.
89229	Patrick Quka, SA bantamweight, wins the World Boxing Union (WBU) title.
89230	Patrick Quka, SA bantamweight, wins the World Boxing Union (WBU) title.
73464	Patrick Ramaano Mphephu, Venda chief and former prime minister of the Venda homeland, is born in Dzini, Transvaal.
71359	Paul Adams became South Africa’s youngest Test Cricket player, aged 18 years and 340 days.
69189	Paul Biya becomes president of the Cameroon.
85680	Paul Biya becomes president of the Cameroon.
85019	Paul de Waal, SA rugby Springbok, is born in Stellenbosch.
73161	Paul Emile Rossouw, the first athlete in the world to jump higher than 2.13 m at the age of 16, is born in Springs.
82840	Paul Kruger is sworn in as president of the Zuid-Afrikaansche Republiek (ZAR.)
83443	Paul Kruger settles in a villa in Clarens on lake Geneva.
95383	Paul Kruger's house in Church Street West is declared a national monument
81097	Paul Nash equals the world record for the 100-metre sprint when he clocks 10 seconds at a meeting in Krugersdorp. He also runs
82168	Paul Ramotsoane Mosaka (born c. 1911), politician and founder of the African Democratic Party (ADP) and also an influential and
82193	Paul Ramotsoane Mosaka (born c. 1911), politician and founder of the African Democratic Party (ADP) and also an influential and
91591	Paul Ramotsoane Mosaka establishes the African Democratic Party in conjunction with Senator Hyman Basner. The organisation had
72780	Paul Regan Adams, South African cricket player, is born.
73494	Paul Roux, preacher and teacher of the French Huguenot community at Drakenstein after the Rev. Pierre Simond had left in 1702,
71852	Paul Simon starts his tour in South Africa.
81077	Pauline Smith, SA author, is born in Oudtshoorn.
83162	Paulus Johannes Hartogh, the first baby to be born on the Witwatersrand, is born in Ferreiraskamp.
71219	Peace agreement signed, ending seven-year Rhodesian guerrilla war and 15-year rebellion against the British crown.
82332	Peace is established between the Cape government and the Xhosa under King Hintsa, ending the Sixth Frontier War.
73641	Pearl Tshabalala, UDF member of Clermont, Durban, is shot dead.
79667	Pedestrian Week (25-31 March) during Alive Pedestrian Month starts, aiming to raise public awareness around pedestrian issues.
85765	Pedi Chief Sekhukhune’s followers send a force of 140 against Chief Kgolane and his followers in their stronghold, Masehleng. K
89677	Pedi King Sekhukhune I, together with fourteen advisers, are assassinated at the behest of Mampuru, Sekhukhune’s half-brother a
90254	Penny Heyns beats the world record the sixth time in three weeks by winning the 200 m breaststroke in the Pan-Pacific Games in
69251	Penny Heyns, SA swimming star, is born in Springs, Transvaal. Her parents later moved to the Natal South Coast. She represented
73311	People are encouraged to protect our natural wetlands because they are the special habitat of certain living species and protec
74036	People in Madagascar vote in elections that topple President Didier Ratsiraka after seventeen years in office. 
69064	People’s Republic of Mozambique becomes the Republic of Mozambique after a unanimous vote by the People’s Assembly. Mozambique’
88466	Pepsi Mahlangu, returned exile, is shot and killed by an unknown gunman in KwaThema, PWV.
69369	Percy Albert Wagner (44), German trained SA geologist, dies in Johannesburg.
92563	Percy Albert Wagner, economic geologist and author of articles on diamonds, iron, tin, platinum and the Bushveld Igneous Comple
71502	Percy Fisher, born in 1891 in Durham, England, miner and unionist who was regarded as the main leader of the 1922 miners’ strik
76775	Percy Fisher, miner and unionist born in 1891 in Durham, England, is found dead inside Central Hall of Fordsburg with a bullet
72699	Percy Peter Qoboza, editor of The World, named one of fifty &quot;world press freedom heroes&quot; by the International Press I
76277	Percy Qoboza, editor of the banned newspaper, The World, is released from detention, together with nine other Black leaders sei
74572	Percy Qoboza, editor of the banned newspaper, The World, is released from detention, together with nine other Black leaders sei
72708	Percy Qoboza, well-known anti-apartheid journalist and editor of The World newspaper, dies in Johannesburg on his fiftieth birt
72919	Percy Qoboza, who had resigned as editor of the Post papers on 13 January 1981 and left immediately for the United States, says
91592	Personnel of the SA Air Force’s No 2 (Flying Cheetah) Squadron leave Durban to assist the United Nations in the Korean War.   
